invoice_date,sales_id,customer,customer_id,region,state,city,product,price_per_unit,units_sold,total_sales,monthly_sales,sales_method,gender
2021-11-17,7986,West Gear,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,50.0,500.0,25000.0,10000.0,Online,FEMALE
2021-11-17,7867,Walmart,1128299,Southeast,Florida,Orlando,Women's Athletic Footwear,65.0,500.0,32500.0,9750.0,In-store,FEMALE
2021-11-17,6012,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,42.0,2184.0,100.0,Online,MALE
2021-11-17,2123,West Gear,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,40.0,155.0,6200.0,285.0,Outlet,FEMALE
2021-11-17,7020,Walmart,1128299,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,700.0,42000.0,10500.0,In-store,MALE
2021-11-17,1284,Walmart,1128299,Southeast,Florida,Orlando,Women's Apparel,45.15352895827673,198.0,12427.332049922163,653.0,Outlet,MALE
2021-11-17,7745,Amazon,1185732,Northeast,Maine,Portland,Men's Street Footwear,55.0,550.0,30250.0,10588.0,Outlet,MALE
2021-11-17,8648,Foot Locker,1185732,Northeast,West Virginia,Charleston,Women's Apparel,70.0,400.0,28000.0,11200.0,In-store,MALE
2021-11-17,2808,Amazon,1185732,Northeast,Maine,Portland,Men's Street Footwear,51.0,143.0,7293.0,357.0,Online,MALE
2021-11-17,5000,Foot Locker,1185732,Northeast,West Virginia,Charleston,Women's Athletic Footwear,38.0,91.0,3458.0,190.0,Online,FEMALE
2021-11-17,8333,Walmart,1128299,Southeast,Florida,Orlando,Men's Apparel,85.0,256.4962750454261,40375.0,8075.0,In-store,MALE
2021-11-17,2642,Walmart,1128299,Southeast,Florida,Orlando,Women's Street Footwear,53.0,147.0,7791.0,319.0,Online,MALE
2021-11-17,7503,Walmart,1128299,Southeast,Florida,Orlando,Women's Apparel,45.15352895827673,600.0,54000.0,24300.0,In-store,MALE
2021-11-17,3874,Sports Direct,1185732,South,Mississippi,Jackson,Women's Street Footwear,28.0,111.0,3108.0,168.0,Online,MALE
2021-11-17,2134,Sports Direct,1185732,South,Mississippi,Jackson,Women's Apparel,68.0,158.0,12427.332049922163,655.0,Online,MALE
2021-11-17,1088,Sports Direct,1185732,South,Mississippi,Jackson,Men's Street Footwear,22.0,206.0,4532.0,199.0,Outlet,MALE
2021-11-17,7119,West Gear,1128299,South,Louisiana,New Orleans,Men's Athletic Footwear,45.0,700.0,31500.0,12600.0,Online,MALE
2021-11-17,1007,West Gear,1128299,South,Louisiana,New Orleans,Men's Athletic Footwear,35.0,224.0,7840.0,368.0,Outlet,MALE
2021-11-17,2041,Walmart,1128299,Southeast,Florida,Orlando,Women's Athletic Footwear,47.0,170.0,7990.0,272.0,Outlet,FEMALE
2021-11-17,3351,West Gear,1128299,South,Louisiana,New Orleans,Women's Athletic Footwear,48.0,125.0,6000.0,300.0,Online,FEMALE
2021-11-17,8868,Foot Locker,1185732,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45.20474407,350.0,12250.0,4900.0,In-store,MALE
2021-11-17,4488,Foot Locker,1185732,Northeast,West Virginia,Charleston,Women's Apparel,64.0,100.0,6400.0,326.0,Online,MALE
2021-11-17,1350,West Gear,1128299,South,Louisiana,New Orleans,Men's Athletic Footwear,42.0,210.0,8820.0,459.0,Online,MALE
2021-11-18,9633,Amazon,1185732,Northeast,Maine,Portland,Men's Apparel,65.0,150.0,9750.0,2438.0,Outlet,MALE
2021-11-18,4765,Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23.0,88.0,2024.0,105.0,Online,FEMALE
2021-11-18,9610,Amazon,1185732,Northeast,Maine,Portland,Women's Athletic Footwear,55.0,175.0,12427.332049922163,2888.0,Outlet,FEMALE
2021-11-18,6699,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45.15352895827673,34.0,1428.0,57.0,Outlet,FEMALE
2021-11-18,4983,Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,23.0,80.0,1840.0,90.0,Online,MALE
2021-11-18,7965,Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,35.0,500.0,17500.0,7000.0,In-store,MALE
2021-11-18,4329,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Street Footwear,63.0,104.0,6552.0,295.0,Online,MALE
2021-11-18,4237,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55.0,100.0,5500.0,1925.0,Outlet,FEMALE
2021-11-18,4704,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,64.0,85.0,5440.0,218.0,Online,FEMALE
2021-11-18,8769,Amazon,1185732,Northeast,Maine,Portland,Men's Athletic Footwear,50.0,300.0,15000.0,5250.0,Outlet,MALE
2021-11-18,4715,Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,23.0,88.0,2024.0,91.0,Online,MALE
2021-11-18,4741,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Apparel,59.0,96.0,5664.0,193.0,Outlet,MALE
2021-11-18,4787,Amazon,1185732,Northeast,Maine,Portland,Men's Athletic Footwear,46.0,84.0,3864.0,185.0,Online,MALE
2021-11-18,6128,Amazon,1185732,Northeast,Maine,Portland,Women's Athletic Footwear,54.0,46.0,2484.0,107.0,Online,FEMALE
2021-11-18,8920,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Street Footwear,65.0,256.8807025,22425.0,6728.0,Outlet,MALE
2021-11-18,6118,Amazon,1185732,Northeast,Maine,Portland,Men's Apparel,60.0,41.0,2460.0,89.0,Online,MALE
2021-11-18,4158,Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,48.0,108.0,5184.0,327.0,Online,MALE
2021-11-18,4368,Amazon,1185732,Northeast,Maine,Portland,Men's Street Footwear,45.15352895827673,98.0,6076.0,298.0,Online,MALE
2021-11-18,3812,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Street Footwear,51.0,114.0,5814.0,203.0,Outlet,MALE
2021-11-18,2744,Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,34.0,150.0,5100.0,260.0,Online,MALE
2021-11-18,9336,Amazon,1185732,Northeast,Maine,Portland,Women's Apparel,70.0,250.0,12427.332049922163,7000.0,Outlet,MALE
2021-11-18,3929,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Apparel,61.0,120.0,7320.0,300.0,Outlet,MALE
2021-11-18,8713,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Apparel,80.0,400.0,32000.0,11200.0,Outlet,MALE
2021-11-18,9240,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,65.0,325.0,21125.0,6338.0,Outlet,FEMALE
2021-11-18,9238,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,45.15352895827673,325.0,21125.0,8450.0,Outlet,MALE
2021-11-18,8463,Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,50.0,400.0,20000.0,10000.0,In-store,MALE
2021-11-18,4910,Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,43.0,81.0,3483.0,167.0,Online,MALE
2021-11-18,3857,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Apparel,78.0,116.0,9048.0,425.0,Online,MALE
2021-11-18,360,Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,25.0,295.0,7375.0,2581.0,In-store,MALE
2021-11-18,9593,Amazon,1185732,Northeast,Maine,Portland,Women's Street Footwear,55.0,195.0,10725.0,4290.0,Outlet,MALE
2021-11-18,6036,Amazon,1185732,Northeast,Maine,Portland,Men's Athletic Footwear,52.0,52.0,2704.0,135.0,Online,MALE
2021-11-18,4565,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,62.0,98.0,6076.0,316.0,Online,MALE
2021-11-18,2621,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Street Footwear,59.0,149.0,8791.0,378.0,Outlet,MALE
2021-11-18,257,Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.0,325.0,8125.0,3250.0,In-store,FEMALE
2021-11-18,3811,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,42.0,114.0,4788.0,206.0,Outlet,MALE
2021-11-18,9541,Amazon,1185732,Northeast,Maine,Portland,Men's Athletic Footwear,55.0,200.0,11000.0,3850.0,Outlet,MALE
2021-11-18,6357,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,29.0,1479.0,70.0,Online,FEMALE
2021-11-18,8535,Amazon,1185732,Northeast,Maine,Portland,Men's Street Footwear,65.0,375.0,12427.332049922163,8531.0,Outlet,MALE
2021-11-18,8819,Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,45.0,300.0,13500.0,4725.0,In-store,MALE
2021-11-18,8988,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Apparel,75.0,300.0,22500.0,6750.0,Outlet,MALE
2021-11-18,3720,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Street Footwear,68.0,117.0,7956.0,422.0,Online,MALE
2021-11-18,5524,Amazon,1185732,Northeast,Maine,Portland,Women's Apparel,67.0,63.0,4221.0,228.0,Online,MALE
2021-11-18,5726,Amazon,1185732,Northeast,Maine,Portland,Women's Street Footwear,45.15352895827673,55.0,2860.0,149.0,Online,MALE
2021-11-18,8303,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Street Footwear,75.0,450.0,12427.332049922163,3418.8542709175085,Outlet,MALE
2021-11-18,128,Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25.0,350.0,8750.0,3063.0,In-store,MALE
2021-11-18,3813,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,43.0,114.0,12427.332049922163,167.0,Outlet,FEMALE
2021-11-18,4974,Foot Locker,1185732,Northeast,New Hampshire,Manchester,Men's Apparel,71.0,81.0,5751.0,242.0,Online,MALE
2021-11-19,5522,Amazon,1185732,Northeast,Maine,Portland,Women's Street Footwear,43.0,63.0,2709.0,149.0,Online,MALE
2021-11-19,3402,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,65.0,125.0,8125.0,2438.0,Outlet,MALE
2021-11-19,6270,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59.0,31.0,1829.0,77.0,Online,MALE
2021-11-19,6188,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.0,39.0,1989.0,74.0,Outlet,MALE
2021-11-19,9392,Amazon,1185732,Northeast,Maine,Portland,Women's Street Footwear,45.0,225.0,10125.0,4050.0,Outlet,MALE
2021-11-20,3266,West Gear,1197831,South,Arkansas,Little Rock,Women's Athletic Footwear,41.0,128.0,5248.0,231.0,Outlet,FEMALE
2021-11-20,8094,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.0,475.0,11875.0,4750.0,Online,MALE
2021-11-20,9005,West Gear,1197831,South,Arkansas,Little Rock,Women's Athletic Footwear,55.0,375.0,20625.0,8250.0,Online,FEMALE
2021-11-20,3270,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Apparel,60.0,128.0,7680.0,330.0,Outlet,MALE
2021-11-20,9035,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Apparel,75.0,375.0,28125.0,3418.8542709175085,Online,MALE
2021-11-20,2909,West Gear,1197831,South,Arkansas,Little Rock,Men's Street Footwear,24.0,143.0,3432.0,172.0,Online,MALE
2021-11-20,3388,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,133.0,3059.0,165.0,Online,MALE
2021-11-20,5882,Amazon,1185732,Northeast,Maine,Portland,Women's Athletic Footwear,43.0,44.0,1892.0,78.0,Online,FEMALE
2021-11-20,3203,West Gear,1197831,South,Arkansas,Little Rock,Women's Apparel,53.0,135.0,7155.0,322.0,Outlet,MALE
2021-11-20,5787,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,52.0,75.0,3900.0,207.0,Online,FEMALE
2021-11-20,8923,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,55.0,300.0,16500.0,6600.0,Online,FEMALE
2021-11-20,4109,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Apparel,72.0,105.0,7560.0,378.0,Online,MALE
2021-11-20,263,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15.0,300.0,4500.0,1575.0,Online,MALE
2021-11-20,331,West Gear,1197831,South,Arkansas,Little Rock,Women's Street Footwear,25.0,320.0,8000.0,3200.0,Online,MALE
2021-11-20,5067,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Apparel,71.0,77.0,5467.0,268.0,Online,MALE
2021-11-20,446,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Street Footwear,25.0,245.0,6125.0,2450.0,Online,MALE
2021-11-20,9237,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Apparel,75.0,275.0,20625.0,7219.0,Online,MALE
2021-11-20,5256,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,14.0,78.0,1092.0,51.0,Online,MALE
2021-11-20,4442,West Gear,1197831,South,Arkansas,Little Rock,Men's Athletic Footwear,14.0,94.0,1316.0,66.0,Online,MALE
2021-11-20,3921,West Gear,1197831,South,Arkansas,Little Rock,Men's Athletic Footwear,11.0,116.0,1276.0,54.0,Outlet,MALE
2021-11-20,1982,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Street Footwear,16.0,166.0,2656.0,117.0,Outlet,MALE
2021-11-20,4966,West Gear,1197831,South,Arkansas,Little Rock,Men's Apparel,69.0,91.0,6279.0,295.0,Online,MALE
2021-11-20,3975,West Gear,1197831,South,Arkansas,Little Rock,Women's Athletic Footwear,51.0,109.0,5559.0,278.0,Online,FEMALE
2021-11-20,8215,West Gear,1197831,South,Arkansas,Little Rock,Women's Apparel,75.0,450.0,33750.0,3418.8542709175085,Online,MALE
2021-11-20,4975,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Street Footwear,19.0,81.0,1539.0,66.0,Outlet,MALE
2021-11-20,5175,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Street Footwear,23.0,74.0,1702.0,92.0,Online,MALE
2021-11-20,9296,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.0,250.0,12427.332049922163,5250.0,Outlet,MALE
2021-11-20,5003,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45.15352895827673,78.0,3978.0,147.0,Outlet,MALE
2021-11-20,4102,West Gear,1197831,South,Arkansas,Little Rock,Women's Street Footwear,19.0,102.0,1938.0,83.0,Outlet,MALE
2021-11-20,1727,Amazon,1185732,Northeast,Maine,Portland,Women's Athletic Footwear,45.0,175.0,7875.0,2363.0,Outlet,FEMALE
2021-11-20,1600,West Gear,1197831,South,Arkansas,Little Rock,Men's Street Footwear,18.0,176.0,3168.0,146.0,Outlet,MALE
2021-11-20,5496,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,63.0,4032.0,181.0,Online,MALE
2021-11-20,3710,West Gear,1197831,South,Arkansas,Little Rock,Women's Apparel,73.0,117.0,8541.0,453.0,Online,MALE
2021-11-20,4189,West Gear,1197831,South,Arkansas,Little Rock,Men's Apparel,56.0,256.4962750454261,5880.0,3418.8542709175085,Outlet,MALE
2021-11-20,107,West Gear,1197831,South,Arkansas,Little Rock,Men's Athletic Footwear,15.0,375.0,5625.0,1969.0,Online,MALE
2021-11-20,4567,West Gear,1197831,South,Arkansas,Little Rock,Women's Street Footwear,23.0,90.0,2070.0,106.0,Online,MALE
2021-11-20,4728,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,11.0,96.0,1056.0,40.0,Outlet,MALE
2021-11-20,7563,West Gear,1197831,South,Arkansas,Little Rock,Men's Street Footwear,25.0,550.0,12427.332049922163,5500.0,Online,MALE
2021-11-20,4659,Kohl's,1197831,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.0,90.0,3330.0,157.0,Outlet,FEMALE
2021-11-20,8755,West Gear,1197831,South,Arkansas,Little Rock,Men's Apparel,75.0,350.0,26250.0,9188.0,Online,MALE
2021-11-20,4726,Kohl's,1197831,South,Oklahoma,Oklahoma City,Men's Apparel,60.0,85.0,5100.0,204.0,Outlet,MALE
2021-11-21,3707,Amazon,1185732,West,Alaska,Anchorage,Men's Street Footwear,68.0,123.0,8364.0,401.0,Online,MALE
2021-11-21,4126,Amazon,1185732,West,Alaska,Anchorage,Women's Apparel,74.0,101.0,7474.0,314.0,Online,MALE
2021-11-21,8550,Amazon,1185732,West,Alaska,Anchorage,Women's Apparel,80.0,375.0,12427.332049922163,9000.0,Outlet,MALE
2021-11-21,6205,Foot Locker,1185732,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,51.0,2295.0,108.0,Online,MALE
2021-11-21,6146,Foot Locker,1185732,Northeast,Maryland,Baltimore,Women's Athletic Footwear,48.0,41.0,1968.0,91.0,Online,FEMALE
2021-11-21,9485,Foot Locker,1185732,Northeast,Maryland,Baltimore,Women's Apparel,65.0,225.0,12427.332049922163,4388.0,In-store,MALE
2021-11-21,5652,Amazon,1185732,Northeast,Maine,Portland,Men's Apparel,45.15352895827673,60.0,12427.332049922163,121.0,Online,MALE
2021-11-21,1750,Foot Locker,1185732,Northeast,Maryland,Baltimore,Men's Athletic Footwear,50.0,175.0,8750.0,3063.0,In-store,MALE
2021-11-21,8878,Foot Locker,1185732,Northeast,Maryland,Baltimore,Men's Street Footwear,60.0,350.0,21000.0,8400.0,In-store,MALE
2021-11-21,9123,Amazon,1185732,West,Alaska,Anchorage,Men's Apparel,75.0,275.0,20625.0,5156.0,Outlet,MALE
2021-11-21,3052,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64.0,135.0,8640.0,562.0,Online,MALE
2021-11-21,4548,Amazon,1185732,West,Alaska,Anchorage,Women's Athletic Footwear,62.0,90.0,5580.0,212.0,Online,FEMALE
2021-11-21,8792,Amazon,1185732,West,Alaska,Anchorage,Men's Athletic Footwear,65.0,300.0,19500.0,6825.0,Outlet,MALE
2021-11-21,5484,Foot Locker,1185732,Northeast,Maryland,Baltimore,Women's Apparel,62.0,63.0,3906.0,168.0,Online,MALE
2021-11-21,2579,Foot Locker,1185732,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50.0,150.0,7500.0,2625.0,In-store,FEMALE
2021-11-21,8446,Amazon,1185732,West,Alaska,Anchorage,Men's Street Footwear,75.0,425.0,12427.332049922163,11156.0,Outlet,MALE
2021-11-21,3669,Foot Locker,1185732,Northeast,Maryland,Baltimore,Men's Apparel,60.0,125.0,7500.0,2250.0,In-store,MALE
2021-11-21,4888,Amazon,1185732,West,Alaska,Anchorage,Men's Apparel,69.0,83.0,5727.0,200.0,Online,MALE
2021-11-21,5952,Foot Locker,1185732,Northeast,Maryland,Baltimore,Women's Street Footwear,49.0,48.0,2352.0,3432.9229,Online,MALE
2021-11-21,2023,Foot Locker,1185732,Northeast,Maryland,Baltimore,Women's Street Footwear,50.0,170.0,8500.0,2975.0,In-store,MALE
2021-11-21,4903,Amazon,1185732,West,Alaska,Anchorage,Men's Athletic Footwear,59.0,81.0,4779.0,220.0,Online,MALE
2021-11-21,6301,Foot Locker,1185732,Northeast,Maryland,Baltimore,Men's Apparel,56.0,31.0,1736.0,76.0,Online,MALE
2021-11-21,8794,Amazon,1185732,West,Alaska,Anchorage,Women's Athletic Footwear,65.0,300.0,19500.0,4875.0,Outlet,FEMALE
2021-11-21,4599,Amazon,1185732,West,Alaska,Anchorage,Women's Street Footwear,59.0,93.0,5487.0,214.0,Online,MALE
2021-11-21,9243,Amazon,1185732,West,Alaska,Anchorage,Women's Street Footwear,65.0,320.0,20800.0,5200.0,Outlet,MALE
2021-11-21,2029,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.0,170.0,8330.0,475.0,Outlet,MALE
2021-11-21,9540,Amazon,1185732,Northeast,Maine,Portland,Men's Apparel,55.0,200.0,11000.0,2750.0,Outlet,MALE
2021-11-21,4853,Foot Locker,1185732,Northeast,Maryland,Baltimore,Men's Street Footwear,58.0,88.0,5104.0,281.0,Online,MALE
2021-11-21,7764,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65.0,500.0,32500.0,17875.0,Outlet,MALE
2021-11-22,4706,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,41.0,85.0,3485.0,136.0,Outlet,MALE
2021-11-22,5894,Foot Locker,1185732,Southeast,Kentucky,Louisville,Men's Apparel,59.0,53.0,3127.0,150.0,Online,MALE
2021-11-22,9617,Foot Locker,1185732,Southeast,Kentucky,Louisville,Men's Apparel,65.0,175.0,11375.0,3981.0,Online,MALE
2021-11-22,9520,Amazon,1185732,Southeast,Kentucky,Louisville,Women's Street Footwear,45.0,220.0,9900.0,3960.0,Online,MALE
2021-11-22,9557,Foot Locker,1185732,Southeast,Kentucky,Louisville,Women's Athletic Footwear,55.0,200.0,11000.0,4400.0,Online,FEMALE
2021-11-22,5040,Foot Locker,1185732,Southeast,Kentucky,Louisville,Women's Apparel,66.0,80.0,5280.0,285.0,Online,MALE
2021-11-22,8329,Amazon,1185732,Southeast,Kentucky,Louisville,Men's Street Footwear,50.0,425.0,21250.0,8500.0,Online,MALE
2021-11-22,6090,Foot Locker,1185732,Southeast,Kentucky,Louisville,Women's Athletic Footwear,52.0,52.0,2704.0,135.0,Online,FEMALE
2021-11-22,6095,Amazon,1185732,Southeast,Kentucky,Louisville,Men's Athletic Footwear,39.0,72.0,2808.0,132.0,Online,MALE
2021-11-22,3762,Amazon,1185732,Southeast,Kentucky,Louisville,Men's Street Footwear,48.0,123.0,5904.0,307.0,Online,MALE
2021-11-22,5622,Amazon,1185732,Southeast,Kentucky,Louisville,Women's Street Footwear,41.0,57.0,2337.0,119.0,Online,MALE
2021-11-22,5183,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.15352895827673,70.0,4130.0,190.0,Online,MALE
2021-11-22,9230,Foot Locker,1185732,Southeast,Kentucky,Louisville,Women's Apparel,70.0,275.0,19250.0,7700.0,Online,MALE
2021-11-22,9299,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60.0,250.0,12427.332049922163,5250.0,Outlet,MALE
2021-11-22,9228,Amazon,1185732,Southeast,Kentucky,Louisville,Men's Athletic Footwear,40.0,275.0,11000.0,3850.0,Online,MALE
2021-11-23,2801,Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,39.0,140.0,5460.0,153.0,Outlet,MALE
2021-11-23,2662,Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,46.0,147.0,6762.0,352.0,Online,MALE
2021-11-23,3863,Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,55.0,111.0,6105.0,226.0,Online,MALE
2021-11-23,5855,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,44.0,2288.0,114.0,Online,MALE
2021-11-23,3905,Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,33.0,116.0,3828.0,161.0,Outlet,FEMALE
2021-11-23,2924,Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,31.0,150.0,4650.0,177.0,Outlet,MALE
2021-11-23,8693,Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,45.15352895827673,350.0,12427.332049922163,5513.0,Online,FEMALE
2021-11-23,4532,Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,53.0,87.0,4611.0,189.0,Online,MALE
2021-11-23,2325,Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,38.0,163.0,6194.0,291.0,Outlet,MALE
2021-11-23,3107,Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,42.0,135.0,5670.0,266.0,Online,MALE
2021-11-23,8815,Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,45.0,375.0,16875.0,5906.0,Online,MALE
2021-11-23,5826,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42.0,54.0,2268.0,98.0,Outlet,MALE
2021-11-23,7872,Foot Locker,1128299,West,Arizona,Phoenix,Men's Street Footwear,45.0,500.0,12427.332049922163,7875.0,Online,MALE
2021-11-23,8871,Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,55.0,300.0,16500.0,4950.0,Online,MALE
2021-11-23,7935,Foot Locker,1128299,West,Arizona,Phoenix,Men's Athletic Footwear,50.0,525.0,26250.0,10500.0,Online,MALE
2021-11-23,8242,Foot Locker,1128299,West,Arizona,Phoenix,Women's Apparel,60.0,425.0,25500.0,6375.0,Online,MALE
2021-11-23,4095,Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,44.0,105.0,4620.0,213.0,Online,MALE
2021-11-23,9597,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,175.0,9625.0,3850.0,Outlet,MALE
2021-11-23,3595,Foot Locker,1128299,West,Arizona,Phoenix,Women's Street Footwear,33.0,124.0,12427.332049922163,160.0,Outlet,MALE
2021-11-23,4415,Foot Locker,1128299,West,Arizona,Phoenix,Women's Athletic Footwear,42.0,98.0,4116.0,193.0,Online,FEMALE
2021-11-23,4322,Foot Locker,1128299,West,Arizona,Phoenix,Men's Apparel,45.15352895827673,99.0,4356.0,157.0,Outlet,MALE
2021-11-24,7546,West Gear,1128299,West,Oregon,Portland,Men's Street Footwear,45.0,575.0,25875.0,9056.0,In-store,MALE
2021-11-24,6207,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52.0,39.0,2028.0,107.0,Online,FEMALE
2021-11-24,2962,Foot Locker,1128299,Southeast,Virginia,Richmond,Women's Street Footwear,33.0,143.0,4719.0,184.0,Outlet,MALE
2021-11-24,2529,West Gear,1128299,West,Oregon,Portland,Women's Apparel,76.0,256.4962750454261,11324.0,476.0,Online,MALE
2021-11-24,2576,West Gear,1128299,West,Oregon,Portland,Women's Athletic Footwear,39.0,149.0,5811.0,238.0,Outlet,FEMALE
2021-11-24,7524,Foot Locker,1128299,Southeast,Virginia,Richmond,Men's Street Footwear,45.0,575.0,25875.0,9056.0,In-store,MALE
2021-11-24,7562,Foot Locker,1128299,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.0,256.4962750454261,32500.0,3418.8542709175085,In-store,MALE
2021-11-24,2970,West Gear,1128299,West,Oregon,Portland,Men's Apparel,50.0,145.0,7250.0,334.0,Outlet,MALE
2021-11-24,2418,Foot Locker,1128299,Southeast,Virginia,Richmond,Men's Street Footwear,45.15352895827673,155.0,6510.0,306.0,Online,MALE
2021-11-24,1516,West Gear,1128299,West,Oregon,Portland,Men's Street Footwear,34.0,190.0,6460.0,239.0,Outlet,MALE
2021-11-24,2362,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55.0,150.0,8250.0,3300.0,Outlet,FEMALE
2021-11-24,1454,West Gear,1128299,West,Oregon,Portland,Men's Athletic Footwear,48.0,195.0,9360.0,468.0,Online,MALE
2021-11-24,5977,Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,53.0,2279.0,107.0,Outlet,FEMALE
